Links,Description,Price
https://www.rightmove.co.uk/properties/120673253#/?channel=RES_BUY,1 bedroom apartment for sale,"£795,000"
https://www.rightmove.co.uk/properties/120673226#/?channel=RES_BUY,Studio flat for sale,"£710,000"
https://www.rightmove.co.uk/properties/120673205#/?channel=RES_BUY,1 bedroom apartment for sale,"£650,000"
https://www.rightmove.co.uk/properties/120673163#/?channel=RES_BUY,2 bedroom apartment for sale,"£1,520,000"
https://www.rightmove.co.uk/properties/120672344#/?channel=RES_BUY,2 bedroom apartment for sale,"£1,520,000"
https://www.rightmove.co.uk/properties/118525601#/?channel=RES_BUY,1 bedroom flat for sale,"£400,000"
https://www.rightmove.co.uk/properties/120672290#/?channel=RES_BUY,1 bedroom apartment for sale,"£885,000"
https://www.rightmove.co.uk/properties/120672263#/?channel=RES_BUY,1 bedroom apartment for sale,"£965,000"
https://www.rightmove.co.uk/properties/120672002#/?channel=RES_BUY,3 bedroom apartment for sale,"£2,400,000"
https://www.rightmove.co.uk/properties/120671969#/?channel=RES_BUY,3 bedroom apartment for sale,"£2,500,000"
https://www.rightmove.co.uk/properties/120671930#/?channel=RES_BUY,1 bedroom apartment for sale,"£715,000"
https://www.rightmove.co.uk/properties/120671873#/?channel=RES_BUY,2 bedroom duplex for sale,"£600,000"
https://www.rightmove.co.uk/properties/120671855#/?channel=RES_BUY,2 bedroom apartment for sale,"£1,275,000"
https://www.rightmove.co.uk/properties/120671744#/?channel=RES_BUY,2 bedroom apartment for sale,"£1,565,000"
https://www.rightmove.co.uk/properties/120671786#/?channel=RES_BUY,1 bedroom flat for sale,"£372,000"
https://www.rightmove.co.uk/properties/120671702#/?channel=RES_BUY,1 bedroom flat for sale,"£93,000"
https://www.rightmove.co.uk/properties/120671687#/?channel=RES_BUY,1 bedroom apartment for sale,"£870,000"
https://www.rightmove.co.uk/properties/120671357#/?channel=RES_BUY,2 bedroom apartment for sale,"£1,220,000"
https://www.rightmove.co.uk/properties/120671333#/?channel=RES_BUY,2 bedroom apartment for sale,"£1,245,000"
https://www.rightmove.co.uk/properties/120671291#/?channel=RES_BUY,1 bedroom apartment for sale,"£785,000"
https://www.rightmove.co.uk/properties/120671165#/?channel=RES_BUY,2 bedroom apartment for sale,"£1,100,000"
https://www.rightmove.co.uk/properties/120664013#/?channel=RES_BUY,2 bedroom flat for sale,"£715,000"
https://www.rightmove.co.uk/properties/112133930#/?channel=RES_BUY,2 bedroom flat for sale,"£1,150,000"
https://www.rightmove.co.uk/properties/120660305#/?channel=RES_BUY,1 bedroom apartment for sale,"£692,750"
https://www.rightmove.co.uk/properties/119875403#/?channel=RES_BUY,3 bedroom apartment for sale,"£600,000"
https://www.rightmove.co.uk/properties/120645494#/?channel=RES_BUY,1 bedroom apartment for sale,"£337,500"
https://www.rightmove.co.uk/properties/120642353#/?channel=RES_BUY,1 bedroom apartment for sale,"£445,000"
https://www.rightmove.co.uk/properties/120639104#/?channel=RES_BUY,1 bedroom flat for sale,"£299,950"
https://www.rightmove.co.uk/properties/120630197#/?channel=RES_BUY,2 bedroom apartment for sale,"£550,000"
https://www.rightmove.co.uk/properties/120629471#/?channel=RES_BUY,3 bedroom duplex for sale,"£950,000"
https://www.rightmove.co.uk/properties/120453323#/?channel=RES_BUY,Studio flat for sale,"£250,000"
https://www.rightmove.co.uk/properties/120629147#/?channel=RES_BUY,2 bedroom apartment for sale,"£550,000"
https://www.rightmove.co.uk/properties/120622988#/?channel=RES_BUY,2 bedroom terraced house for sale,"£2,650,000"
https://www.rightmove.co.uk/properties/119637797#/?channel=RES_BUY,1 bedroom apartment for sale,"£330,000"
https://www.rightmove.co.uk/properties/120619427#/?channel=RES_BUY,4 bedroom apartment for sale,"£650,000"
https://www.rightmove.co.uk/properties/119642345#/?channel=RES_BUY,5 bedroom house for sale,"£1,500,000"
https://www.rightmove.co.uk/properties/111004403#/?channel=RES_BUY,4 bedroom terraced house for sale,"£815,000"
https://www.rightmove.co.uk/properties/89713087#/?channel=RES_BUY,2 bedroom apartment for sale,"£900,000"
https://www.rightmove.co.uk/properties/113624666#/?channel=RES_BUY,3 bedroom flat for sale,"£405,000"
https://www.rightmove.co.uk/properties/114547697#/?channel=RES_BUY,4 bedroom terraced house for sale,"£850,000"
https://www.rightmove.co.uk/properties/120603860#/?channel=RES_BUY,1 bedroom flat for sale,"£86,250"
https://www.rightmove.co.uk/properties/120590813#/?channel=RES_BUY,3 bedroom apartment for sale,"£2,300,000"
https://www.rightmove.co.uk/properties/119220878#/?channel=RES_BUY,2 bedroom flat for sale,"£475,000"
https://www.rightmove.co.uk/properties/119279195#/?channel=RES_BUY,2 bedroom apartment for sale,"£575,000"
https://www.rightmove.co.uk/properties/120605150#/?channel=RES_BUY,2 bedroom apartment for sale,"£625,000"
https://www.rightmove.co.uk/properties/120587786#/?channel=RES_BUY,Studio flat for sale,"£300,000"
https://www.rightmove.co.uk/properties/120799853#/?channel=RES_BUY,2 bedroom apartment for sale,"£1,200,000"
https://www.rightmove.co.uk/properties/120579659#/?channel=RES_BUY,2 bedroom terraced house for sale,"£650,000"
https://www.rightmove.co.uk/properties/115349069#/?channel=RES_BUY,2 bedroom apartment for sale,"£600,000"
https://www.rightmove.co.uk/properties/91153288#/?channel=RES_BUY,2 bedroom flat for sale,"£700,000"
https://www.rightmove.co.uk/properties/120566447#/?channel=RES_BUY,2 bedroom flat for sale,"£525,000"
https://www.rightmove.co.uk/properties/120483131#/?channel=RES_BUY,1 bedroom flat for sale,"£400,000"
https://www.rightmove.co.uk/properties/120565538#/?channel=RES_BUY,1 bedroom apartment for sale,"£98,750"
https://www.rightmove.co.uk/properties/120565541#/?channel=RES_BUY,1 bedroom apartment for sale,"£395,000"
https://www.rightmove.co.uk/properties/120556274#/?channel=RES_BUY,2 bedroom apartment for sale,"£1,150,000"
https://www.rightmove.co.uk/properties/121096547#/?channel=RES_BUY,3 bedroom flat for sale,"£2,400,000"
https://www.rightmove.co.uk/properties/120556247#/?channel=RES_BUY,3 bedroom apartment for sale,"£650,000"
https://www.rightmove.co.uk/properties/120563438#/?channel=RES_BUY,2 bedroom flat for sale,"£450,000"
https://www.rightmove.co.uk/properties/118724288#/?channel=RES_BUY,1 bedroom flat for sale,"£300,000"
https://www.rightmove.co.uk/properties/120561455#/?channel=RES_BUY,2 bedroom flat for sale,"£699,950"
https://www.rightmove.co.uk/properties/111201641#/?channel=RES_BUY,Studio apartment for sale,"£300,000"
https://www.rightmove.co.uk/properties/120501431#/?channel=RES_BUY,2 bedroom apartment for sale,"£625,000"
https://www.rightmove.co.uk/properties/120555899#/?channel=RES_BUY,1 bedroom apartment for sale,"£410,000"
https://www.rightmove.co.uk/properties/120559358#/?channel=RES_BUY,1 bedroom apartment for sale,"£475,000"
https://www.rightmove.co.uk/properties/120540923#/?channel=RES_BUY,2 bedroom flat for sale,"£625,000"
https://www.rightmove.co.uk/properties/120538883#/?channel=RES_BUY,2 bedroom apartment for sale,"£785,000"
https://www.rightmove.co.uk/properties/120537521#/?channel=RES_BUY,2 bedroom flat for sale,"£900,000"
https://www.rightmove.co.uk/properties/120536513#/?channel=RES_BUY,2 bedroom flat for sale,"£400,000"
https://www.rightmove.co.uk/properties/119792543#/?channel=RES_BUY,1 bedroom flat for sale,"£500,000"
https://www.rightmove.co.uk/properties/120531206#/?channel=RES_BUY,3 bedroom penthouse for sale,"£2,250,000"
https://www.rightmove.co.uk/properties/119990948#/?channel=RES_BUY,1 bedroom flat for sale,"£700,000"
https://www.rightmove.co.uk/properties/109781681#/?channel=RES_BUY,2 bedroom apartment for sale,"£350,000"
https://www.rightmove.co.uk/properties/118571780#/?channel=RES_BUY,2 bedroom apartment for sale,"£950,000"
https://www.rightmove.co.uk/properties/120524027#/?channel=RES_BUY,2 bedroom maisonette for sale,"£440,000"
https://www.rightmove.co.uk/properties/120520835#/?channel=RES_BUY,3 bedroom maisonette for sale,"£500,000"
https://www.rightmove.co.uk/properties/118998443#/?channel=RES_BUY,2 bedroom apartment for sale,"£390,000"
https://www.rightmove.co.uk/properties/120473996#/?channel=RES_BUY,1 bedroom apartment for sale,"£425,000"
https://www.rightmove.co.uk/properties/120512363#/?channel=RES_BUY,1 bedroom house boat for sale,"£150,000"
https://www.rightmove.co.uk/properties/117248201#/?channel=RES_BUY,Studio apartment for sale,"£450,000"
https://www.rightmove.co.uk/properties/117866258#/?channel=RES_BUY,4 bedroom duplex for sale,"£750,000"
https://www.rightmove.co.uk/properties/119413703#/?channel=RES_BUY,1 bedroom apartment for sale,"£1,100,000"
https://www.rightmove.co.uk/properties/119784146#/?channel=RES_BUY,1 bedroom flat for sale,"£400,000"
https://www.rightmove.co.uk/properties/109647152#/?channel=RES_BUY,2 bedroom apartment for sale,"£400,000"
https://www.rightmove.co.uk/properties/120503510#/?channel=RES_BUY,1 bedroom apartment for sale,"£325,000"
https://www.rightmove.co.uk/properties/120503099#/?channel=RES_BUY,2 bedroom flat for sale,"£130,000"
https://www.rightmove.co.uk/properties/120503093#/?channel=RES_BUY,2 bedroom flat for sale,"£127,500"
https://www.rightmove.co.uk/properties/120576539#/?channel=RES_BUY,2 bedroom penthouse for sale,"£1,795,000"
https://www.rightmove.co.uk/properties/116731064#/?channel=RES_BUY,2 bedroom flat for sale,"£775,000"
https://www.rightmove.co.uk/properties/121096547#/?channel=RES_BUY,3 bedroom flat for sale,"£2,400,000"
https://www.rightmove.co.uk/properties/120498248#/?channel=RES_BUY,2 bedroom apartment for sale,"£550,000"
https://www.rightmove.co.uk/properties/120485168#/?channel=RES_BUY,2 bedroom penthouse for sale,"£650,000"
https://www.rightmove.co.uk/properties/117966392#/?channel=RES_BUY,4 bedroom penthouse for sale,"£750,000"
https://www.rightmove.co.uk/properties/120483296#/?channel=RES_BUY,3 bedroom maisonette for sale,"£550,000"
https://www.rightmove.co.uk/properties/121671902#/?channel=RES_BUY,1 bedroom flat for sale,"£432,000"
https://www.rightmove.co.uk/properties/84015783#/?channel=RES_BUY,2 bedroom flat for sale,"£650,000"
https://www.rightmove.co.uk/properties/120482411#/?channel=RES_BUY,1 bedroom apartment for sale,"£450,000"
https://www.rightmove.co.uk/properties/120482033#/?channel=RES_BUY,2 bedroom flat for sale,"£122,500"
https://www.rightmove.co.uk/properties/120481997#/?channel=RES_BUY,1 bedroom apartment for sale,"£475,000"
https://www.rightmove.co.uk/properties/120481631#/?channel=RES_BUY,2 bedroom flat for sale,"£450,000"
https://www.rightmove.co.uk/properties/120481328#/?channel=RES_BUY,2 bedroom flat for sale,"£435,000"
https://www.rightmove.co.uk/properties/83591922#/?channel=RES_BUY,2 bedroom apartment for sale,"£350,000"
https://www.rightmove.co.uk/properties/118530965#/?channel=RES_BUY,3 bedroom flat for sale,"£825,000"
https://www.rightmove.co.uk/properties/120474824#/?channel=RES_BUY,2 bedroom flat for sale,"£575,000"
https://www.rightmove.co.uk/properties/120474815#/?channel=RES_BUY,2 bedroom terraced house for sale,"£699,995"
https://www.rightmove.co.uk/properties/120474608#/?channel=RES_BUY,Studio apartment for sale,"£390,000"
https://www.rightmove.co.uk/properties/121582616#/?channel=RES_BUY,2 bedroom apartment for sale,"£475,000"
https://www.rightmove.co.uk/properties/118680338#/?channel=RES_BUY,3 bedroom house for sale,"£950,000"
https://www.rightmove.co.uk/properties/119794796#/?channel=RES_BUY,2 bedroom flat for sale,"£490,000"
https://www.rightmove.co.uk/properties/117594356#/?channel=RES_BUY,1 bedroom flat for sale,"£500,000"
https://www.rightmove.co.uk/properties/83290347#/?channel=RES_BUY,1 bedroom ground floor flat for sale,"£530,000"
https://www.rightmove.co.uk/properties/84999805#/?channel=RES_BUY,Studio apartment for sale,"£235,000"
https://www.rightmove.co.uk/properties/120460106#/?channel=RES_BUY,1 bedroom apartment for sale,"£535,000"
https://www.rightmove.co.uk/properties/116492096#/?channel=RES_BUY,2 bedroom apartment for sale,"£599,000"
https://www.rightmove.co.uk/properties/120456122#/?channel=RES_BUY,1 bedroom flat for sale,"£280,000"
https://www.rightmove.co.uk/properties/120454010#/?channel=RES_BUY,1 bedroom apartment for sale,"£445,000"
https://www.rightmove.co.uk/properties/119794175#/?channel=RES_BUY,2 bedroom flat for sale,"£625,000"
https://www.rightmove.co.uk/properties/120450332#/?channel=RES_BUY,1 bedroom apartment for sale,"£265,000"
https://www.rightmove.co.uk/properties/118814888#/?channel=RES_BUY,1 bedroom apartment for sale,"£425,000"
https://www.rightmove.co.uk/properties/120435896#/?channel=RES_BUY,3 bedroom terraced house for sale,"£850,000"
https://www.rightmove.co.uk/properties/120414359#/?channel=RES_BUY,1 bedroom flat for sale,"£300,000"
https://www.rightmove.co.uk/properties/79641882#/?channel=RES_BUY,3 bedroom apartment for sale,"£460,000"
https://www.rightmove.co.uk/properties/120397892#/?channel=RES_BUY,Studio apartment for sale,"£7,250,000"
https://www.rightmove.co.uk/properties/120395249#/?channel=RES_BUY,1 bedroom flat for sale,"£490,000"
https://www.rightmove.co.uk/properties/120393182#/?channel=RES_BUY,2 bedroom apartment for sale,"£485,000"
https://www.rightmove.co.uk/properties/120392651#/?channel=RES_BUY,2 bedroom apartment for sale,"£800,000"
https://www.rightmove.co.uk/properties/117078476#/?channel=RES_BUY,3 bedroom duplex for sale,"£460,000"
https://www.rightmove.co.uk/properties/120388925#/?channel=RES_BUY,2 bedroom flat for sale,"£990,000"
https://www.rightmove.co.uk/properties/120387863#/?channel=RES_BUY,2 bedroom flat for sale,"£250,000"
https://www.rightmove.co.uk/properties/120385193#/?channel=RES_BUY,3 bedroom flat for sale,"£1,752,000"
https://www.rightmove.co.uk/properties/120384896#/?channel=RES_BUY,1 bedroom flat for sale,"£550,000"
https://www.rightmove.co.uk/properties/119813069#/?channel=RES_BUY,3 bedroom flat for sale,"£430,000"
https://www.rightmove.co.uk/properties/120384776#/?channel=RES_BUY,1 bedroom flat for sale,"£400,000"
https://www.rightmove.co.uk/properties/120174119#/?channel=RES_BUY,1 bedroom apartment for sale,"£485,000"
https://www.rightmove.co.uk/properties/120371510#/?channel=RES_BUY,1 bedroom apartment for sale,"£820,000"
https://www.rightmove.co.uk/properties/120372233#/?channel=RES_BUY,1 bedroom apartment for sale,"£800,000"
https://www.rightmove.co.uk/properties/120368327#/?channel=RES_BUY,1 bedroom apartment for sale,"£475,000"
https://www.rightmove.co.uk/properties/115838162#/?channel=RES_BUY,Studio apartment for sale,"£210,000"
https://www.rightmove.co.uk/properties/75611517#/?channel=RES_BUY,1 bedroom apartment for sale,"£485,000"
https://www.rightmove.co.uk/properties/70013607#/?channel=RES_BUY,2 bedroom apartment for sale,"£900,000"
https://www.rightmove.co.uk/properties/120367229#/?channel=RES_BUY,1 bedroom apartment for sale,"£830,000"
https://www.rightmove.co.uk/properties/120389642#/?channel=RES_BUY,2 bedroom flat for sale,"£1,370,000"
https://www.rightmove.co.uk/properties/120364976#/?channel=RES_BUY,2 bedroom flat for sale,"£1,330,000"
https://www.rightmove.co.uk/properties/120360614#/?channel=RES_BUY,2 bedroom flat for sale,"£385,000"
https://www.rightmove.co.uk/properties/120360560#/?channel=RES_BUY,2 bedroom flat for sale,"£231,000"
https://www.rightmove.co.uk/properties/120353168#/?channel=RES_BUY,1 bedroom apartment for sale,"£430,000"
https://www.rightmove.co.uk/properties/120349250#/?channel=RES_BUY,2 bedroom flat for sale,"£380,000"
https://www.rightmove.co.uk/properties/120349253#/?channel=RES_BUY,3 bedroom flat for sale,"£400,000"
https://www.rightmove.co.uk/properties/120344696#/?channel=RES_BUY,2 bedroom apartment for sale,"£650,000"
https://www.rightmove.co.uk/properties/120344675#/?channel=RES_BUY,1 bedroom apartment for sale,"£830,000"
https://www.rightmove.co.uk/properties/120343808#/?channel=RES_BUY,2 bedroom flat for sale,"£575,000"
https://www.rightmove.co.uk/properties/120340190#/?channel=RES_BUY,3 bedroom end of terrace house for sale,"£875,000"
https://www.rightmove.co.uk/properties/120340121#/?channel=RES_BUY,2 bedroom terraced house for sale,"£875,000"
https://www.rightmove.co.uk/properties/120336752#/?channel=RES_BUY,7 bedroom terraced house for sale,"£1,500,000"
https://www.rightmove.co.uk/properties/120335861#/?channel=RES_BUY,1 bedroom apartment for sale,"£520,000"
https://www.rightmove.co.uk/properties/116683358#/?channel=RES_BUY,1 bedroom apartment for sale,"£599,995"
https://www.rightmove.co.uk/properties/113805575#/?channel=RES_BUY,1 bedroom apartment for sale,"£650,000"
https://www.rightmove.co.uk/properties/120335057#/?channel=RES_BUY,3 bedroom flat for sale,"£585,000"
https://www.rightmove.co.uk/properties/120333848#/?channel=RES_BUY,2 bedroom apartment for sale,"£385,000"
https://www.rightmove.co.uk/properties/120331448#/?channel=RES_BUY,2 bedroom flat for sale,"£800,000"
https://www.rightmove.co.uk/properties/120330392#/?channel=RES_BUY,1 bedroom flat for sale,"£290,000"
https://www.rightmove.co.uk/properties/120323999#/?channel=RES_BUY,2 bedroom apartment for sale,"£470,000"
https://www.rightmove.co.uk/properties/120323336#/?channel=RES_BUY,3 bedroom flat for sale,"£520,000"
https://www.rightmove.co.uk/properties/119736383#/?channel=RES_BUY,2 bedroom apartment for sale,"£650,000"
https://www.rightmove.co.uk/properties/119731346#/?channel=RES_BUY,1 bedroom flat for sale,"£875,000"
https://www.rightmove.co.uk/properties/120312698#/?channel=RES_BUY,3 bedroom flat for sale,"£550,000"
https://www.rightmove.co.uk/properties/120296555#/?channel=RES_BUY,3 bedroom apartment for sale,"£675,000"
https://www.rightmove.co.uk/properties/120292094#/?channel=RES_BUY,1 bedroom apartment for sale,"£479,995"
https://www.rightmove.co.uk/properties/119593607#/?channel=RES_BUY,2 bedroom apartment for sale,"£750,000"
https://www.rightmove.co.uk/properties/120768503#/?channel=RES_BUY,2 bedroom apartment for sale,"£598,000"
https://www.rightmove.co.uk/properties/120289847#/?channel=RES_BUY,2 bedroom apartment for sale,"£599,990"
https://www.rightmove.co.uk/properties/86933836#/?channel=RES_BUY,2 bedroom apartment for sale,"£600,000"
https://www.rightmove.co.uk/properties/102265805#/?channel=RES_BUY,2 bedroom apartment for sale,"£1,795,000"
https://www.rightmove.co.uk/properties/115138526#/?channel=RES_BUY,2 bedroom flat for sale,"£485,000"
https://www.rightmove.co.uk/properties/84077214#/?channel=RES_BUY,1 bedroom flat for sale,"£350,000"
https://www.rightmove.co.uk/properties/119792501#/?channel=RES_BUY,2 bedroom flat for sale,"£1,795,000"
https://www.rightmove.co.uk/properties/84073515#/?channel=RES_BUY,2 bedroom flat for sale,"£1,100,000"
https://www.rightmove.co.uk/properties/84072030#/?channel=RES_BUY,2 bedroom apartment for sale,"£950,000"
https://www.rightmove.co.uk/properties/84071637#/?channel=RES_BUY,1 bedroom apartment for sale,"£525,000"
https://www.rightmove.co.uk/properties/84070176#/?channel=RES_BUY,2 bedroom flat for sale,"£850,000"
https://www.rightmove.co.uk/properties/119792462#/?channel=RES_BUY,2 bedroom flat for sale,"£450,000"
https://www.rightmove.co.uk/properties/103640525#/?channel=RES_BUY,2 bedroom apartment for sale,"£400,000"
https://www.rightmove.co.uk/properties/112122359#/?channel=RES_BUY,2 bedroom apartment for sale,"£1,100,000"
https://www.rightmove.co.uk/properties/121194272#/?channel=RES_BUY,2 bedroom flat for sale,"£400,000"
https://www.rightmove.co.uk/properties/84065973#/?channel=RES_BUY,3 bedroom terraced house for sale,"£2,000,000"
https://www.rightmove.co.uk/properties/84063933#/?channel=RES_BUY,2 bedroom apartment for sale,"£525,000"
https://www.rightmove.co.uk/properties/119030042#/?channel=RES_BUY,3 bedroom apartment for sale,"£650,000"
https://www.rightmove.co.uk/properties/114070367#/?channel=RES_BUY,2 bedroom flat for sale,"£675,000"
https://www.rightmove.co.uk/properties/84046806#/?channel=RES_BUY,2 bedroom apartment for sale,"£588,000"
https://www.rightmove.co.uk/properties/84046776#/?channel=RES_BUY,1 bedroom apartment for sale,"£431,000"
https://www.rightmove.co.uk/properties/119473355#/?channel=RES_BUY,3 bedroom maisonette for sale,"£425,000"
https://www.rightmove.co.uk/properties/84045285#/?channel=RES_BUY,2 bedroom apartment for sale,"£475,000"
https://www.rightmove.co.uk/properties/84042240#/?channel=RES_BUY,2 bedroom flat for sale,"£500,000"
https://www.rightmove.co.uk/properties/84039522#/?channel=RES_BUY,1 bedroom flat for sale,"£385,000"
https://www.rightmove.co.uk/properties/84038562#/?channel=RES_BUY,1 bedroom apartment for sale,"£700,000"
https://www.rightmove.co.uk/properties/119727170#/?channel=RES_BUY,1 bedroom apartment for sale,"£550,000"
https://www.rightmove.co.uk/properties/84036951#/?channel=RES_BUY,2 bedroom property for sale,"£645,500"
https://www.rightmove.co.uk/properties/84033798#/?channel=RES_BUY,1 bedroom flat for sale,"£480,000"
https://www.rightmove.co.uk/properties/84025770#/?channel=RES_BUY,3 bedroom apartment for sale,"£1,375,000"
https://www.rightmove.co.uk/properties/116726984#/?channel=RES_BUY,2 bedroom flat for sale,"£400,000"
https://www.rightmove.co.uk/properties/84024618#/?channel=RES_BUY,2 bedroom flat for sale,"£850,000"
https://www.rightmove.co.uk/properties/112134353#/?channel=RES_BUY,3 bedroom apartment for sale,"£1,795,000"
https://www.rightmove.co.uk/properties/84023805#/?channel=RES_BUY,3 bedroom house for sale,"£475,000"
https://www.rightmove.co.uk/properties/120932594#/?channel=RES_BUY,1 bedroom apartment for sale,"£415,000"
https://www.rightmove.co.uk/properties/84019308#/?channel=RES_BUY,1 bedroom apartment for sale,"£300,000"
https://www.rightmove.co.uk/properties/118860110#/?channel=RES_BUY,3 bedroom penthouse for sale,"£1,470,000"
https://www.rightmove.co.uk/properties/121496945#/?channel=RES_BUY,4 bedroom town house for sale,"£675,000"
https://www.rightmove.co.uk/properties/119216699#/?channel=RES_BUY,1 bedroom flat for sale,"£425,000"
https://www.rightmove.co.uk/properties/84013938#/?channel=RES_BUY,2 bedroom apartment for sale,"£1,410,000"
https://www.rightmove.co.uk/properties/119438372#/?channel=RES_BUY,2 bedroom house for sale,"£725,000"
https://www.rightmove.co.uk/properties/84007011#/?channel=RES_BUY,1 bedroom apartment for sale,"£429,995"
https://www.rightmove.co.uk/properties/119786906#/?channel=RES_BUY,2 bedroom apartment for sale,"£425,000"
https://www.rightmove.co.uk/properties/119674079#/?channel=RES_BUY,1 bedroom apartment for sale,"£650,000"
https://www.rightmove.co.uk/properties/117966911#/?channel=RES_BUY,2 bedroom apartment for sale,"£465,000"
https://www.rightmove.co.uk/properties/120270710#/?channel=RES_BUY,3 bedroom flat for sale,"£1,650,000"
https://www.rightmove.co.uk/properties/120270713#/?channel=RES_BUY,1 bedroom flat for sale,"£440,000"
https://www.rightmove.co.uk/properties/118867706#/?channel=RES_BUY,4 bedroom end of terrace house for sale,"£875,000"
https://www.rightmove.co.uk/properties/120269687#/?channel=RES_BUY,1 bedroom apartment for sale,"£700,000"
https://www.rightmove.co.uk/properties/120269420#/?channel=RES_BUY,2 bedroom flat for sale,"£400,000"
https://www.rightmove.co.uk/properties/120265325#/?channel=RES_BUY,2 bedroom apartment for sale,"£475,000"
https://www.rightmove.co.uk/properties/120264623#/?channel=RES_BUY,1 bedroom flat for sale,"£475,000"
https://www.rightmove.co.uk/properties/120262283#/?channel=RES_BUY,1 bedroom apartment for sale,"£335,000"
https://www.rightmove.co.uk/properties/120261779#/?channel=RES_BUY,Studio flat for sale,"£360,000"
https://www.rightmove.co.uk/properties/68677671#/?channel=RES_BUY,1 bedroom apartment for sale,"£450,000"
https://www.rightmove.co.uk/properties/120253736#/?channel=RES_BUY,3 bedroom apartment for sale,"£425,000"
https://www.rightmove.co.uk/properties/117058769#/?channel=RES_BUY,2 bedroom apartment for sale,"£519,400"
https://www.rightmove.co.uk/properties/115498397#/?channel=RES_BUY,2 bedroom ground maisonette for sale,"£500,000"
https://www.rightmove.co.uk/properties/118571762#/?channel=RES_BUY,2 bedroom apartment for sale,"£1,000,000"
https://www.rightmove.co.uk/properties/119542820#/?channel=RES_BUY,1 bedroom flat for sale,"£365,000"
https://www.rightmove.co.uk/properties/120241343#/?channel=RES_BUY,3 bedroom apartment for sale,"£440,000"
https://www.rightmove.co.uk/properties/120240737#/?channel=RES_BUY,Studio flat for sale,"£659,000"
